idx,Pred
idx_22191,1206.0
idx_22192,1206.0
idx_22193,1206.0
idx_22194,1206.0
idx_22195,1206.0
idx_22196,1206.0
idx_22197,1206.0
idx_22198,1206.0
idx_22199,1206.0
idx_22200,1206.0
idx_22201,1206.0
idx_22202,1206.0
idx_22203,1206.0
idx_22204,1206.0
idx_22205,1206.0
idx_22206,1206.0
idx_22207,1206.0
idx_22208,1206.0
idx_22209,1206.0
idx_22210,1206.0
idx_22211,1206.0
idx_22212,1206.0
idx_22213,1206.0
idx_22214,1206.0
idx_22215,1206.0
idx_22216,1206.0
idx_22217,1206.0
idx_22218,1206.0
idx_22219,1206.0
idx_22220,1206.0
idx_22221,1206.0
idx_22222,1206.0
idx_22223,1206.0
idx_22224,1206.0
idx_22225,1206.0
idx_22226,1206.0
idx_22227,1206.0
idx_22228,1206.0
idx_22229,1206.0
idx_22230,1206.0
idx_22231,1206.0
idx_22232,1206.0
idx_22233,1206.0
idx_22234,1206.0
idx_22235,1206.0
idx_22236,1206.0
idx_22237,1206.0
idx_22238,1206.0
idx_22239,1206.0
idx_22240,1206.0
idx_22241,1206.0
idx_22242,1206.0
idx_22243,1206.0
idx_22244,1206.0
idx_22245,1206.0
idx_22246,1206.0
idx_22247,1206.0
idx_22248,1206.0
idx_22249,1206.0
idx_22250,1206.0
idx_22251,1206.0
idx_22252,1206.0
idx_22253,1206.0
idx_22254,1206.0
idx_22255,1206.0
idx_22256,1206.0
idx_22257,1206.0
idx_22258,1206.0
idx_22259,1206.0
idx_22260,1206.0
idx_22261,1206.0
idx_22262,1206.0
idx_22263,1206.0
idx_22264,1206.0
idx_22265,1206.0
idx_22266,1206.0
idx_22267,1206.0
idx_22268,1206.0
idx_22269,1206.0
idx_22270,1206.0
idx_22271,1206.0
idx_22272,1206.0
idx_22273,1206.0
idx_22274,1206.0
idx_22275,1206.0
idx_22276,1206.0
idx_22277,1206.0
idx_22278,1206.0
idx_22279,1206.0
idx_22280,1206.0
idx_22281,1206.0
idx_22282,1206.0
idx_22283,1206.0
idx_22284,1206.0
idx_22285,1206.0
idx_22286,1206.0
idx_22287,1206.0
idx_22288,1206.0
idx_22289,1206.0
idx_22290,1206.0
idx_22291,1206.0
idx_22292,1206.0
idx_22293,1206.0
idx_22294,1206.0
idx_22295,1206.0
idx_22296,1206.0
idx_22297,1206.0
idx_22298,1206.0
idx_22299,1206.0
idx_22300,1206.0
idx_22301,1206.0
idx_22302,1206.0
idx_22303,1206.0
idx_22304,1206.0
idx_22305,1206.0
idx_22306,1206.0
idx_22307,1206.0
idx_22308,1206.0
idx_22309,1206.0
idx_22310,1206.0
idx_22311,1206.0
idx_22312,1206.0
idx_22313,1206.0
idx_22314,1206.0
idx_22315,1206.0
idx_22316,1206.0
idx_22317,1206.0
idx_22318,1206.0
idx_22319,1206.0
idx_22320,1206.0
idx_22321,1206.0
idx_22322,1206.0
idx_22323,1206.0
idx_22324,1206.0
idx_22325,1206.0
idx_22326,1206.0
idx_22327,1206.0
idx_22328,1206.0
idx_22329,1206.0
idx_22330,1206.0
idx_22331,1206.0
idx_22332,1206.0
idx_22333,1206.0
idx_22334,1206.0
idx_22335,1206.0
idx_22336,1206.0
idx_22337,1206.0
idx_22338,1206.0
idx_22339,1206.0
idx_22340,1206.0
idx_22341,1206.0
idx_22342,1206.0
idx_22343,1206.0
idx_22344,1206.0
idx_22345,1206.0
idx_22346,1206.0
idx_22347,1141.0
idx_22348,1206.0
idx_22349,1206.0
idx_22350,1141.0
idx_22351,1206.0
idx_22352,1206.0
idx_22353,1206.0
idx_22354,1206.0
idx_22355,1206.0
idx_22356,1206.0
idx_22357,1141.0
idx_22358,1206.0
idx_22359,1206.0
idx_22360,1206.0
idx_22361,1206.0
idx_22362,1206.0
idx_22363,1206.0
idx_22364,1141.0
idx_22365,1206.0
idx_22366,1206.0
idx_22367,1206.0
idx_22368,1206.0
idx_22369,1206.0
idx_22370,1206.0
idx_22371,1206.0
idx_22372,1206.0
idx_22373,1206.0
idx_22374,1141.0
idx_22375,1206.0
idx_22376,1206.0
idx_22377,1206.0
idx_22378,1206.0
idx_22379,1206.0
idx_22380,1206.0
idx_22381,1206.0
idx_22382,1206.0
idx_22383,1206.0
idx_22384,1141.0
idx_22385,1206.0
idx_22386,1206.0
idx_22387,1206.0
idx_22388,1206.0
idx_22389,1206.0
idx_22390,1206.0
idx_22391,1206.0
idx_22392,1206.0
idx_22393,1141.0
idx_22394,1206.0
idx_22395,1206.0
idx_22396,1206.0
idx_22397,1206.0
idx_22398,1206.0
idx_22399,1206.0
idx_22400,1206.0
idx_22401,1206.0
idx_22402,1206.0
idx_22403,1206.0
idx_22404,1206.0
idx_22405,1141.0
idx_22406,1206.0
idx_22407,1206.0
idx_22408,1206.0
idx_22409,1206.0
idx_22410,1206.0
idx_22411,1206.0
idx_22412,1206.0
idx_22413,1206.0
idx_22414,1206.0
idx_22415,1206.0
idx_22416,1206.0
idx_22417,1206.0
idx_22418,1206.0
idx_22419,1206.0
idx_22420,1141.0
idx_22421,1206.0
idx_22422,1206.0
idx_22423,1206.0
idx_22424,1206.0
idx_22425,1206.0
idx_22426,1206.0
idx_22427,1206.0
idx_22428,1206.0
idx_22429,1206.0
idx_22430,1206.0
idx_22431,1206.0
idx_22432,1206.0
idx_22433,1206.0
idx_22434,1141.0
idx_22435,1206.0
idx_22436,1206.0
idx_22437,1206.0
idx_22438,1206.0
idx_22439,1141.0
idx_22440,1206.0
idx_22441,1206.0
idx_22442,1206.0
idx_22443,1206.0
idx_22444,1206.0
idx_22445,1206.0
idx_22446,1141.0
idx_22447,1206.0
idx_22448,1206.0
idx_22449,1206.0
idx_22450,1206.0
idx_22451,1206.0
idx_22452,1206.0
idx_22453,1141.0
idx_22454,1206.0
idx_22455,1206.0
idx_22456,1206.0
idx_22457,1206.0
idx_22458,1206.0
idx_22459,1206.0
idx_22460,1206.0
idx_22461,1206.0
idx_22462,1141.0
idx_22463,1206.0
idx_22464,1206.0
idx_22465,1141.0
idx_22466,1206.0
idx_22467,1206.0
idx_22468,1206.0
idx_22469,1206.0
idx_22470,1206.0
idx_22471,1206.0
idx_22472,1206.0
idx_22473,1206.0
idx_22474,1206.0
idx_22475,1206.0
idx_22476,1141.0
idx_22477,1141.0
idx_22478,1206.0
idx_22479,1206.0
idx_22480,1206.0
idx_22481,1141.0
idx_22482,1206.0
idx_22483,1206.0
idx_22484,1206.0
idx_22485,1141.0
idx_22486,1206.0
idx_22487,1206.0
idx_22488,1206.0
idx_22489,1206.0
idx_22490,1206.0
idx_22491,1141.0
idx_22492,1206.0
idx_22493,1206.0
idx_22494,1206.0
idx_22495,1206.0
idx_22496,1206.0
idx_22497,1206.0
idx_22498,1206.0
idx_22499,1206.0
idx_22500,1206.0
idx_22501,1141.0
idx_22502,1206.0
idx_22503,1206.0
idx_22504,1206.0
idx_22505,1206.0
idx_22506,1206.0
idx_22507,1206.0
idx_22508,1141.0
idx_22509,1141.0
idx_22510,1206.0
idx_22511,1141.0
idx_22512,1206.0
idx_22513,1206.0
idx_22514,1206.0
idx_22515,1206.0
idx_22516,1206.0
idx_22517,1141.0
idx_22518,1206.0
idx_22519,1206.0
idx_22520,1206.0
idx_22521,1206.0
idx_22522,1206.0
idx_22523,1206.0
idx_22524,1206.0
idx_22525,1141.0
idx_22526,1141.0
idx_22527,1206.0
idx_22528,1206.0
idx_22529,1206.0
idx_22530,1206.0
idx_22531,1206.0
idx_22532,1206.0
idx_22533,1206.0
idx_22534,1206.0
idx_22535,1206.0
idx_22536,1206.0
idx_22537,1206.0
idx_22538,1141.0
idx_22539,1206.0
idx_22540,1206.0
idx_22541,1206.0
idx_22542,1206.0
idx_22543,1141.0
idx_22544,1206.0
idx_22545,1206.0
idx_22546,1206.0
idx_22547,1206.0
idx_22548,1206.0
idx_22549,1206.0
idx_22550,1206.0
idx_22551,1206.0
idx_22552,1206.0
idx_22553,1206.0
idx_22554,1206.0
idx_22555,1206.0
idx_22556,1141.0
idx_22557,1206.0
idx_22558,1206.0
idx_22559,1206.0
idx_22560,1206.0
idx_22561,1206.0
idx_22562,1206.0
idx_22563,1141.0
idx_22564,1206.0
idx_22565,1206.0
idx_22566,1141.0
idx_22567,1206.0
idx_22568,1206.0
idx_22569,1206.0
idx_22570,1206.0
idx_22571,1206.0
idx_22572,1141.0
idx_22573,1206.0
idx_22574,1206.0
idx_22575,1206.0
idx_22576,1206.0
idx_22577,1206.0
idx_22578,1206.0
idx_22579,1206.0
idx_22580,1206.0
idx_22581,1206.0
idx_22582,1141.0
idx_22583,1141.0
idx_22584,1206.0
idx_22585,1141.0
idx_22586,1206.0
idx_22587,1206.0
idx_22588,1206.0
idx_22589,1206.0
idx_22590,1141.0
idx_22591,1206.0
idx_22592,1206.0
idx_22593,1206.0
idx_22594,1206.0
idx_22595,1206.0
idx_22596,1141.0
idx_22597,1206.0
idx_22598,1206.0
idx_22599,1206.0
idx_22600,1206.0
idx_22601,1141.0
idx_22602,1141.0
idx_22603,1141.0
idx_22604,1141.0
idx_22605,1141.0
idx_22606,1206.0
idx_22607,1206.0
idx_22608,1206.0
idx_22609,1206.0
idx_22610,1206.0
idx_22611,1206.0
idx_22612,1206.0
idx_22613,1206.0
idx_22614,1206.0
idx_22615,1141.0
idx_22616,1206.0
idx_22617,1206.0
idx_22618,1206.0
idx_22619,1206.0
idx_22620,1206.0
idx_22621,1206.0
idx_22622,1141.0
idx_22623,1141.0
idx_22624,1206.0
idx_22625,1141.0
idx_22626,1206.0
idx_22627,1206.0
idx_22628,1206.0
idx_22629,1206.0
idx_22630,1206.0
idx_22631,1206.0
idx_22632,1206.0
idx_22633,1141.0
idx_22634,1141.0
idx_22635,1206.0
idx_22636,1141.0
idx_22637,1206.0
idx_22638,1206.0
idx_22639,1206.0
idx_22640,1206.0
idx_22641,1206.0
idx_22642,1206.0
idx_22643,1206.0
idx_22644,1206.0
idx_22645,1206.0
idx_22646,1141.0
idx_22647,1141.0
idx_22648,1206.0
idx_22649,1141.0
idx_22650,1206.0
idx_22651,1206.0
idx_22652,1206.0
idx_22653,1141.0
idx_22654,1206.0
idx_22655,1206.0
idx_22656,1206.0
idx_22657,1206.0
idx_22658,1206.0
idx_22659,1206.0
idx_22660,1206.0
idx_22661,1141.0
idx_22662,1206.0
idx_22663,1206.0
idx_22664,1141.0
idx_22665,1206.0
idx_22666,1206.0
idx_22667,1141.0
idx_22668,1206.0
idx_22669,1206.0
idx_22670,1206.0
idx_22671,1206.0
idx_22672,1206.0
idx_22673,1206.0
idx_22674,1206.0
idx_22675,1141.0
idx_22676,1206.0
idx_22677,1206.0
idx_22678,1206.0
idx_22679,1206.0
idx_22680,1141.0
idx_22681,1206.0
idx_22682,1206.0
idx_22683,1206.0
idx_22684,1141.0
idx_22685,1206.0
idx_22686,1206.0
idx_22687,1206.0
idx_22688,1206.0
idx_22689,1206.0
idx_22690,1206.0
idx_22691,1206.0
idx_22692,1206.0
idx_22693,1206.0
idx_22694,1206.0
idx_22695,1206.0
idx_22696,1206.0
idx_22697,1206.0
idx_22698,1206.0
idx_22699,1206.0
idx_22700,1206.0
idx_22701,1206.0
idx_22702,1206.0
idx_22703,1141.0
idx_22704,1141.0
idx_22705,1141.0
idx_22706,1141.0
idx_22707,1206.0
idx_22708,1206.0
idx_22709,1206.0
idx_22710,1206.0
idx_22711,1141.0
idx_22712,1141.0
idx_22713,1206.0
idx_22714,1206.0
idx_22715,1206.0
idx_22716,1206.0
idx_22717,1206.0
idx_22718,1206.0
idx_22719,1141.0
idx_22720,1206.0
idx_22721,1206.0
idx_22722,1206.0
idx_22723,1206.0
idx_22724,1206.0
idx_22725,1206.0
idx_22726,1206.0
idx_22727,1206.0
idx_22728,1206.0
idx_22729,1206.0
idx_22730,1141.0
idx_22731,1141.0
idx_22732,1206.0
idx_22733,1206.0
idx_22734,1206.0
idx_22735,1206.0
idx_22736,1206.0
idx_22737,1206.0
idx_22738,1141.0
idx_22739,1206.0
idx_22740,1206.0
idx_22741,1206.0
idx_22742,1206.0
idx_22743,1206.0
idx_22744,1206.0
idx_22745,1206.0
idx_22746,1206.0
idx_22747,1206.0
idx_22748,1206.0
idx_22749,1206.0
idx_22750,1206.0
idx_22751,1141.0
idx_22752,1141.0
idx_22753,1141.0
idx_22754,1206.0
idx_22755,1206.0
idx_22756,1141.0
idx_22757,1206.0
idx_22758,1206.0
idx_22759,1206.0
idx_22760,1206.0
idx_22761,1206.0
idx_22762,1206.0
idx_22763,1206.0
idx_22764,1206.0
idx_22765,1206.0
idx_22766,1206.0
idx_22767,1206.0
idx_22768,1206.0
idx_22769,1206.0
idx_22770,1206.0
idx_22771,1206.0
idx_22772,1206.0
idx_22773,1206.0
idx_22774,1206.0
idx_22775,1141.0
idx_22776,1141.0
idx_22777,1206.0
idx_22778,1206.0
idx_22779,1141.0
idx_22780,1206.0
idx_22781,1141.0
idx_22782,1206.0
idx_22783,1206.0
idx_22784,1206.0
idx_22785,1206.0
idx_22786,1206.0
idx_22787,1206.0
idx_22788,1206.0
idx_22789,1141.0
idx_22790,1206.0
idx_22791,1141.0
idx_22792,1141.0
idx_22793,1206.0
idx_22794,1206.0
idx_22795,1206.0
idx_22796,1206.0
idx_22797,1206.0
idx_22798,1206.0
idx_22799,1206.0
idx_22800,1206.0
idx_22801,1206.0
idx_22802,1206.0
idx_22803,1206.0
idx_22804,1141.0
idx_22805,1206.0
idx_22806,1206.0
idx_22807,1206.0
idx_22808,1206.0
idx_22809,1206.0
idx_22810,1206.0
idx_22811,1206.0
idx_22812,1206.0
idx_22813,1206.0
idx_22814,1206.0
idx_22815,1206.0
idx_22816,1141.0
idx_22817,1206.0
idx_22818,1206.0
idx_22819,1206.0
idx_22820,1206.0
idx_22821,1206.0
idx_22822,1206.0
idx_22823,1206.0
idx_22824,1206.0
idx_22825,1206.0
idx_22826,1206.0
idx_22827,1206.0
idx_22828,1206.0
idx_22829,1206.0
idx_22830,1206.0
idx_22831,1206.0
idx_22832,1206.0
idx_22833,1206.0
idx_22834,1206.0
idx_22835,1206.0
idx_22836,1206.0
idx_22837,1141.0
idx_22838,1206.0
idx_22839,1206.0
idx_22840,1141.0
idx_22841,1206.0
idx_22842,1141.0
idx_22843,1206.0
idx_22844,1206.0
idx_22845,1206.0
idx_22846,1206.0
idx_22847,1206.0
idx_22848,1206.0
idx_22849,1206.0
idx_22850,1206.0
idx_22851,1206.0
idx_22852,1206.0
idx_22853,1206.0
idx_22854,1206.0
idx_22855,1206.0
idx_22856,1206.0
idx_22857,1206.0
idx_22858,1206.0
idx_22859,1141.0
idx_22860,1206.0
idx_22861,1206.0
idx_22862,1206.0
idx_22863,1206.0
idx_22864,1206.0
idx_22865,1141.0
idx_22866,1206.0
idx_22867,1141.0
idx_22868,1206.0
idx_22869,1206.0
idx_22870,1206.0
idx_22871,1206.0
idx_22872,1206.0
idx_22873,1206.0
idx_22874,1206.0
idx_22875,1141.0
idx_22876,1206.0
idx_22877,1206.0
idx_22878,1206.0
idx_22879,1206.0
idx_22880,1206.0
idx_22881,1206.0
idx_22882,1206.0
idx_22883,1141.0
idx_22884,1206.0
idx_22885,1206.0
idx_22886,1206.0
idx_22887,1141.0
idx_22888,1206.0
idx_22889,1141.0
idx_22890,1206.0
idx_22891,1206.0
idx_22892,1206.0
idx_22893,1206.0
idx_22894,1206.0
idx_22895,1206.0
idx_22896,1206.0
idx_22897,1206.0
idx_22898,1206.0
idx_22899,1206.0
idx_22900,1206.0
idx_22901,1206.0
idx_22902,1206.0
idx_22903,1206.0
idx_22904,1206.0
idx_22905,1206.0
idx_22906,1206.0
idx_22907,1206.0
idx_22908,1141.0
idx_22909,1206.0
idx_22910,1141.0
idx_22911,1206.0
idx_22912,1206.0
idx_22913,1206.0
idx_22914,1206.0
idx_22915,1206.0
idx_22916,1206.0
idx_22917,1206.0
idx_22918,1206.0
idx_22919,1206.0
idx_22920,1206.0
idx_22921,1206.0
idx_22922,1206.0
idx_22923,1141.0
idx_22924,1206.0
idx_22925,1206.0
idx_22926,1206.0
idx_22927,1206.0
idx_22928,1206.0
idx_22929,1206.0
idx_22930,1206.0
idx_22931,1141.0
idx_22932,1206.0
idx_22933,1206.0
idx_22934,1206.0
idx_22935,1206.0
idx_22936,1206.0
idx_22937,1141.0
idx_22938,1206.0
idx_22939,1206.0
idx_22940,1206.0
idx_22941,1206.0
idx_22942,1206.0
idx_22943,1206.0
idx_22944,1206.0
idx_22945,1206.0
idx_22946,1141.0
idx_22947,1206.0
idx_22948,1206.0
idx_22949,1206.0
idx_22950,1206.0
idx_22951,1206.0
idx_22952,1206.0
idx_22953,1206.0
idx_22954,1206.0
idx_22955,1206.0
idx_22956,1141.0
idx_22957,1206.0
idx_22958,1206.0
idx_22959,1206.0
idx_22960,1141.0
idx_22961,1206.0
idx_22962,1141.0
idx_22963,1206.0
idx_22964,1206.0
idx_22965,1206.0
idx_22966,1206.0
idx_22967,1206.0
idx_22968,1206.0
idx_22969,1206.0
idx_22970,1141.0
idx_22971,1206.0
idx_22972,1206.0
idx_22973,1206.0
idx_22974,1141.0
idx_22975,1206.0
idx_22976,1206.0
idx_22977,1206.0
idx_22978,1206.0
idx_22979,1206.0
idx_22980,1206.0
idx_22981,1141.0
idx_22982,1206.0
idx_22983,1206.0
idx_22984,1141.0
idx_22985,1206.0
idx_22986,1206.0
idx_22987,1206.0
idx_22988,1206.0
idx_22989,1206.0
idx_22990,1206.0
idx_22991,1206.0
idx_22992,1206.0
idx_22993,1206.0
idx_22994,1206.0
idx_22995,1206.0
idx_22996,1206.0
idx_22997,1141.0
idx_22998,1206.0
idx_22999,1206.0
idx_23000,1141.0
idx_23001,1206.0
idx_23002,1206.0
idx_23003,1206.0
idx_23004,1206.0
idx_23005,1141.0
idx_23006,1206.0
idx_23007,1206.0
idx_23008,1206.0
idx_23009,1206.0
idx_23010,1206.0
idx_23011,1206.0
idx_23012,1141.0
idx_23013,1141.0
idx_23014,1206.0
idx_23015,1206.0
idx_23016,1206.0
idx_23017,1206.0
idx_23018,1206.0
idx_23019,1141.0
idx_23020,1206.0
idx_23021,1206.0
idx_23022,1141.0
idx_23023,1206.0
idx_23024,1206.0
idx_23025,1206.0
idx_23026,1206.0
idx_23027,1206.0
idx_23028,1206.0
idx_23029,1206.0
idx_23030,1206.0
idx_23031,1206.0
idx_23032,1206.0
idx_23033,1206.0
idx_23034,1141.0
idx_23035,1206.0
idx_23036,1206.0
idx_23037,1206.0
idx_23038,1206.0
idx_23039,1206.0
idx_23040,1206.0
idx_23041,1206.0
idx_23042,1141.0
idx_23043,1206.0
idx_23044,1206.0
idx_23045,1206.0
idx_23046,1141.0
idx_23047,1206.0
idx_23048,1206.0
idx_23049,1206.0
idx_23050,1206.0
idx_23051,1206.0
idx_23052,1206.0
idx_23053,1206.0
idx_23054,1206.0
idx_23055,1206.0
idx_23056,1206.0
idx_23057,1141.0
idx_23058,1206.0
idx_23059,1206.0
idx_23060,1141.0
idx_23061,1206.0
idx_23062,1206.0
idx_23063,1206.0
idx_23064,1206.0
idx_23065,1206.0
idx_23066,1206.0
idx_23067,1206.0
idx_23068,1141.0
idx_23069,1206.0
idx_23070,1141.0
idx_23071,1206.0
idx_23072,1206.0
idx_23073,1206.0
idx_23074,1206.0
idx_23075,1206.0
idx_23076,1206.0
idx_23077,1206.0
idx_23078,1141.0
idx_23079,1141.0
idx_23080,1206.0
idx_23081,1206.0
idx_23082,1206.0
idx_23083,1206.0
idx_23084,1206.0
idx_23085,1206.0
idx_23086,1206.0
idx_23087,1206.0
idx_23088,1206.0
idx_23089,1206.0
idx_23090,1206.0
idx_23091,1206.0
idx_23092,1206.0
idx_23093,1206.0
idx_23094,1141.0
idx_23095,1206.0
idx_23096,1206.0
idx_23097,1206.0
idx_23098,1206.0
idx_23099,1206.0
idx_23100,1206.0
idx_23101,1206.0
idx_23102,1141.0
idx_23103,1206.0
idx_23104,1206.0
idx_23105,1141.0
idx_23106,1141.0
idx_23107,1206.0
idx_23108,1206.0
idx_23109,1206.0
idx_23110,1206.0
idx_23111,1206.0
idx_23112,1206.0
idx_23113,1206.0
idx_23114,1206.0
idx_23115,1206.0
idx_23116,1206.0
idx_23117,1206.0
idx_23118,1141.0
idx_23119,1206.0
idx_23120,1206.0
idx_23121,1206.0
idx_23122,1206.0
idx_23123,1206.0
idx_23124,1206.0
idx_23125,1206.0
idx_23126,1206.0
idx_23127,1206.0
idx_23128,1206.0
idx_23129,1206.0
idx_23130,1141.0
idx_23131,1141.0
idx_23132,1141.0
idx_23133,1206.0
idx_23134,1206.0
idx_23135,1206.0
idx_23136,1206.0
idx_23137,1206.0
idx_23138,1206.0
idx_23139,1206.0
idx_23140,1206.0
idx_23141,1141.0
idx_23142,1206.0
idx_23143,1206.0
idx_23144,1206.0
idx_23145,1206.0
idx_23146,1206.0
idx_23147,1141.0
idx_23148,1206.0
idx_23149,1206.0
idx_23150,1141.0
idx_23151,1206.0
idx_23152,1206.0
idx_23153,1206.0
idx_23154,1206.0
idx_23155,1141.0
idx_23156,1206.0
idx_23157,1206.0
idx_23158,1206.0
idx_23159,1206.0
idx_23160,1206.0
idx_23161,1206.0
idx_23162,1206.0
idx_23163,1206.0
idx_23164,1206.0
idx_23165,1206.0
idx_23166,1206.0
idx_23167,1206.0
idx_23168,1206.0
idx_23169,1206.0
idx_23170,1206.0
idx_23171,1141.0
idx_23172,1206.0
idx_23173,1206.0
idx_23174,1206.0
idx_23175,1206.0
idx_23176,1206.0
idx_23177,1206.0
idx_23178,1206.0
idx_23179,1206.0
idx_23180,1206.0
idx_23181,1141.0
idx_23182,1206.0
idx_23183,1206.0
idx_23184,1206.0
idx_23185,1141.0
idx_23186,1206.0
idx_23187,1206.0
idx_23188,1206.0
idx_23189,1206.0
idx_23190,1206.0
idx_23191,1206.0
idx_23192,1206.0
idx_23193,1206.0
idx_23194,1141.0
idx_23195,1206.0
idx_23196,1206.0
idx_23197,1141.0
idx_23198,1206.0
idx_23199,1141.0
idx_23200,1206.0
idx_23201,1206.0
idx_23202,1206.0
idx_23203,1206.0
idx_23204,1206.0
idx_23205,1206.0
idx_23206,1141.0
idx_23207,1206.0
idx_23208,1206.0
idx_23209,1206.0
idx_23210,1206.0
idx_23211,1206.0
idx_23212,1206.0
idx_23213,1141.0
idx_23214,1206.0
idx_23215,1206.0
idx_23216,1206.0
idx_23217,1206.0
idx_23218,1206.0
idx_23219,1141.0
idx_23220,1206.0
idx_23221,1206.0
idx_23222,1206.0
idx_23223,1206.0
idx_23224,1206.0
idx_23225,1141.0
idx_23226,1206.0
idx_23227,1141.0
idx_23228,1206.0
idx_23229,1206.0
idx_23230,1206.0
idx_23231,1206.0
idx_23232,1206.0
idx_23233,1206.0
idx_23234,1206.0
idx_23235,1141.0
idx_23236,1206.0
idx_23237,1206.0
idx_23238,1141.0
idx_23239,1206.0
idx_23240,1141.0
idx_23241,1206.0
idx_23242,1206.0
idx_23243,1206.0
idx_23244,1206.0
idx_23245,1206.0
idx_23246,1206.0
idx_23247,1206.0
idx_23248,1206.0
idx_23249,1141.0
idx_23250,1206.0
idx_23251,1206.0
idx_23252,1141.0
idx_23253,1206.0
idx_23254,1206.0
idx_23255,1206.0
idx_23256,1206.0
idx_23257,1206.0
idx_23258,1141.0
idx_23259,1206.0
idx_23260,1141.0
idx_23261,1206.0
idx_23262,1206.0
idx_23263,1206.0
idx_23264,1206.0
idx_23265,1206.0
idx_23266,1141.0
idx_23267,1206.0
idx_23268,1206.0
idx_23269,1206.0
idx_23270,1206.0
idx_23271,1206.0
idx_23272,1206.0
idx_23273,1141.0
idx_23274,1206.0
idx_23275,1141.0
idx_23276,1206.0
idx_23277,1141.0
idx_23278,1206.0
idx_23279,1206.0
idx_23280,1206.0
idx_23281,1206.0
idx_23282,1206.0
idx_23283,1206.0
idx_23284,1141.0
idx_23285,1141.0
idx_23286,1206.0
idx_23287,1141.0
idx_23288,1206.0
idx_23289,1141.0
idx_23290,1206.0
idx_23291,1206.0
idx_23292,1206.0
idx_23293,1206.0
idx_23294,1206.0
idx_23295,1206.0
idx_23296,1206.0
idx_23297,1206.0
idx_23298,1141.0
idx_23299,1206.0
idx_23300,1206.0
idx_23301,1141.0
idx_23302,1206.0
idx_23303,1206.0
idx_23304,1206.0
idx_23305,1206.0
idx_23306,1206.0
idx_23307,1206.0
idx_23308,1206.0
idx_23309,1206.0
idx_23310,1141.0
idx_23311,1141.0
idx_23312,1141.0
idx_23313,1206.0
idx_23314,1206.0
idx_23315,1206.0
idx_23316,1206.0
idx_23317,1206.0
idx_23318,1141.0
idx_23319,1206.0
idx_23320,1206.0
idx_23321,1206.0
idx_23322,1141.0
idx_23323,1141.0
idx_23324,1206.0
idx_23325,1141.0
idx_23326,1141.0
idx_23327,1206.0
idx_23328,1206.0
idx_23329,1206.0
idx_23330,1206.0
idx_23331,1206.0
idx_23332,1206.0
idx_23333,1206.0
idx_23334,1206.0
idx_23335,1206.0
idx_23336,1141.0
idx_23337,1141.0
idx_23338,1141.0
idx_23339,1141.0
idx_23340,1141.0
idx_23341,1206.0
idx_23342,1206.0
idx_23343,1206.0
idx_23344,1141.0
idx_23345,1206.0
idx_23346,1141.0
idx_23347,1206.0
idx_23348,1141.0
idx_23349,1141.0
idx_23350,1206.0
idx_23351,1206.0
idx_23352,1206.0
idx_23353,1206.0
idx_23354,1206.0
idx_23355,1206.0
idx_23356,1206.0
idx_23357,1141.0
idx_23358,1206.0
idx_23359,1206.0
idx_23360,1141.0
idx_23361,1206.0
idx_23362,1206.0
idx_23363,1206.0
idx_23364,1206.0
idx_23365,1206.0
idx_23366,1206.0
idx_23367,1206.0
idx_23368,1141.0
idx_23369,1206.0
idx_23370,1206.0
idx_23371,1206.0
idx_23372,1141.0
idx_23373,1206.0
idx_23374,1206.0
idx_23375,1141.0
idx_23376,1206.0
idx_23377,1206.0
idx_23378,1206.0
idx_23379,1206.0
idx_23380,1141.0
idx_23381,1206.0
idx_23382,1206.0
idx_23383,1141.0
idx_23384,1206.0
idx_23385,1206.0
idx_23386,1206.0
idx_23387,1206.0
idx_23388,1206.0
idx_23389,1206.0
idx_23390,1206.0
idx_23391,1206.0
idx_23392,1206.0
idx_23393,1206.0
idx_23394,1141.0
idx_23395,1141.0
idx_23396,1206.0
idx_23397,1206.0
idx_23398,1206.0
idx_23399,1141.0
idx_23400,1206.0
idx_23401,1206.0
idx_23402,1206.0
idx_23403,1141.0
idx_23404,1206.0
idx_23405,1206.0
idx_23406,1206.0
idx_23407,1206.0
idx_23408,1206.0
idx_23409,1206.0
idx_23410,1141.0
idx_23411,1206.0
idx_23412,1206.0
idx_23413,1206.0
idx_23414,1206.0
idx_23415,1206.0
idx_23416,1206.0
idx_23417,1206.0
idx_23418,1206.0
idx_23419,1206.0
idx_23420,1206.0
idx_23421,1206.0
idx_23422,1206.0
idx_23423,1141.0
idx_23424,1141.0
idx_23425,1206.0
idx_23426,1206.0
idx_23427,1206.0
idx_23428,1206.0
idx_23429,1206.0
idx_23430,1141.0
idx_23431,1206.0
idx_23432,1206.0
idx_23433,1206.0
idx_23434,1206.0
idx_23435,1206.0
idx_23436,1206.0
idx_23437,1141.0
idx_23438,1206.0
idx_23439,1206.0
idx_23440,1206.0
idx_23441,1206.0
idx_23442,1206.0
idx_23443,1206.0
idx_23444,1206.0
idx_23445,1206.0
idx_23446,1206.0
idx_23447,1141.0
idx_23448,1141.0
idx_23449,1206.0
idx_23450,1206.0
idx_23451,1206.0
idx_23452,1206.0
idx_23453,1141.0
idx_23454,1206.0
idx_23455,1206.0
idx_23456,1206.0
idx_23457,1206.0
idx_23458,1206.0
idx_23459,1206.0
idx_23460,1206.0
idx_23461,1141.0
idx_23462,1206.0
